SMILES,ID,target_class,MW,XLogP
c1cc2c(c(c([nH]2)c3ccncc3)c4ccc(cc4)F)nc1,344955,kinase,289.31,3.98
Cc1cnn2c1c3cc4ccccc4cc3nc2NCCNC,230186,kinase,305.38,4.09
c1ccc2c(c1)-c3c(c(c(c(=O)[nH]3)C#N)c4ccccc4Cl)CS2,247684,kinase,350.82,3.43
COc1cc2c(cc1OC)ncc(c2Nc3ccc(c(c3)C(F)(F)F)F)C#N,111688,kinase,391.32,4.16
COc1cc(ccc1OCCCOc2ccccc2Cl)/C=C\3/C(=O)NC(=S)N3,597573,kinase,418.89,4.07
COc1c(cc(cc1Br)/C=C(\C#N)/c2cccnc2)Br,295912,kinase,394.06,4.24
Cc1ccc(cc1Oc2c(cccn2)c3ccnc(n3)NC)NC(=O)c4cccc(c4)C(C)C,394693,kinase,453.54,5.07
Cc1ccc(cc1)C(=S)N2CCN(CC2)Cc3ccccc3,1503089,kinase,310.46,3.6
c1ccc2c(c1)/C(=N\O)/C(=C/3\c4cc(ccc4NC3=O)[N+](=O)[O-])/N2,471250,kinase,322.27,2.09
Cc1ccc(cc1NC(=O)N2CCN(CC2)C3c4ccccc4-c5c3cccc5)F,1582425,kinase,401.48,4.84
CCOc1cc2c(cc1NC(=O)/C=C/CN(C)C)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)OCc4cccs4,426051,kinase,562.08,5.47
CC(C)c1ccc2c(c1)nc(o2)c3ccc(c(c3)NC(=O)c4cccnc4)OC,1587932,kinase,387.43,5.18
c1cc2c(cc1O)[nH]c3c2c4c(c5c3n(c6c5ccc(c6)O)[C@H]7[C@@H]([C@H]([C@@H](CO7)O)O)O)C(=O)N(C4=O)NC(CO)CO,338967,kinase,578.53,0.52
c1ccc(cc1)SCc2nc3c4ccccc4oc3c(n2)O,1500109,kinase,308.35,5.04
Cc1nnc(n1c2ccccc2)SCCOc3ccccc3OC,1334745,kinase,341.43,5.37
CCCCNC(=O)COC(=O)c1c2ccccc2nc\3c1CC/C3=C\c4cccs4,1491686,kinase,420.52,5.14
c1cc(ccc1/C=C\2/c3cc(ccc3NC2=O)Cl)N4CCOCC4,421548,kinase,340.8,3.34
CN(C)Cc1ccn2c(c1)nc(c2c3ccnc(n3)S(=O)(=O)c4ccccc4)c5ccc(cc5)F,400519,kinase,487.55,5.01
COc1cc(ccc1OCc2cccc(c2)F)Nc3c4cc(ccc4ncn3)c5ccc(o5)CNCCS(=O)(=O)C,215033,kinase,576.64,5.11
Cc1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)OC)C2=O,42624,kinase,284.26,2.48
COc1cc(c2ccccc2c1N)/N=N/c3cccc(c3)S(=O)(=O)N,1361855,kinase,356.4,2.87
CCOc1cc2c(cc1OCC)ncc(c2Nc3ccc(c(c3)Cl)F)C#N,324045,kinase,385.82,4.61
C[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CCC(=O)O)CC(=O)O)Cc2ccc(cc2)O)Cc3ccc(cc3)O)C(=O)N)CCC(=O)O,1082942,kinase,955.92,-5.94
Cc1cc(cc2c1nc(nn2)Nc3ccc(cc3)S(=O)(=O)NCCN4CCCC4)c5c(ccc(c5F)O)F,440963,kinase,540.58,3.72
c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)[N+](=O)[O-])/C=N/NC(=O)c4ccncc4,1610052,kinase,412.4,4.01
CCOc1cc2c(cc1OCC)nc(nc2Nc3cccc(c3)c4csc(n4)C)Cc5ccccc5,126233,kinase,496.62,7.8
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C(=O)NCCCCCC(=O)NCCCCN)O)O)N,496141,kinase,464.52,-1.0
c1cc(ccc1c2c3c(ncnc3sn2)N)N,374206,kinase,243.29,1.36
COCc1c2c([nH]n1)OC(=C(C2c3ccc(cc3F)F)C#N)N,1299486,kinase,318.28,2.91
Cc1cc(c(nc1)O)[N+](=O)[O-],1451314,kinase,154.12,0.84
c1ccc(c(c1)n2c(cc(n2)c3ccc(cc3)C(=O)N)c4ccc(c(c4)O)O)O,551021,kinase,387.39,3.84
c1ccc(c(c1)C(=O)OCC(=O)Nc2ccc3c(c2)OCO3)NC(=O)c4ccco4,1583131,kinase,408.36,2.65
COc1cccc(c1)c2nc3c(c(nc(n3n2)N[C@H]4CCCC[C@H]4N)Nc5cc(cc(c5)OC)OC)C(=O)N,475882,kinase,532.59,4.42
c1cc(cc(c1)c2cncc(n2)NCCCCN)/C=C/C(=O)O,454281,kinase,312.37,-1.33
Cc1ccc(cc1Oc2c(cccn2)c3ccnc(c3)NC)C(=O)Nc4cc(ccc4OC)C5CCCCC5,218040,kinase,522.64,6.63
c1c(cc(c(c1O)O)O)C(=O)OCC2[C@H]([C@@H]([C@@H]([C@@H](O2)OC(=O)c3cc(c(c(c3)O)O)O)OC(=O)c4cc(c(c(c4)O)O)O)OC(=O)c5cc(c(c(c5)O)O)O)OC(=O)c6cc(c(c(c6)O)O)O,1500249,kinase,940.68,2.21
COCCNC(=O)c1ccc2cc([nH]c2c1)c3cc([nH]n3)c4ccccc4,1165410,kinase,360.41,4.71
c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2O)Cl,209511,kinase,283.73,2.71
Cc1cccc(c1)Nc2c3cc4c(cc3ncn2)OCCCO4.Cl,602090,kinase,343.81,4.52
c1cc(nc(c1)n2cnc3c2cc(cc3)Cl)NC4CCNCC4,436653,kinase,327.81,4.16
COC(=O)c1ccc(cc1)c2cc(ccc2NCCNC(=N)N)C(=O)Nc3ccc(cc3)N(Cc4ccccc4)Cc5ccccc5,457309,kinase,626.75,6.72
CN(C)S(=O)(=O)c1cccc(c1)COC(=O)C2=COCCO2,1309477,kinase,327.35,0.79
COCCNC(=O)c1ccc(cc1)c2cc(ccn2)c3c[nH]nc3c4ccccn4,205151,kinase,399.45,3.34
CO/N=C/c1c(ncnc1N2CCN(CC2)C(=O)Nc3ccc(cc3)N4CCOCC4)N,238010,kinase,440.5,0.22
CCn1c2cc(c(cc2c(=O)c3c1[nH]oc3=O)OC)Cl,454241,kinase,294.69,1.38
Cn1c(c(c(=O)n1C)c2cccc(c2)C(=O)OC)c3ccc4c(c3)nccn4,593950,kinase,374.39,2.3
CCOC(=O)c1c(c(c(=O)n(n1)c2ccccc2C)C#N)C,1339290,kinase,297.31,0.84
CC(C)Nc1ncc2cc(c(=O)n(c2n1)C)c3c(cccc3Cl)Cl,109759,kinase,363.24,3.61
COc1ccccc1NC(=O)N2CCc3c(c4cc(ccc4[nH]3)Cl)C2,1489281,kinase,355.82,4.23
CC1=C(C[C@]2(CC1)C(=C)C[C@@H]([C@@H](C2(C)C)Br)O)Cl,464203,kinase,333.69,4.59
CCOc1ccc(cc1)NS(=O)(=O)c2ccc(cc2)NS(=O)(=O)C,1460712,kinase,370.44,1.73
Cc1ccccc1c2c3c(ncn2)n(c(=O)[nH]3)c4c(cccc4F)F,388106,kinase,338.31,2.5
CCS(=O)(=O)c1ccc(c(c1)Nc2ncc(o2)c3cccc(c3)c4ccsc4)OC,194939,kinase,440.54,6.05
c1cc2c(ccnc2N)cc1CN,1643355,kinase,173.21,0.83
c1cc(c(nc1)Cl)NC(=O)c2ccc3c(c2)nc4c(c3Cl)CCC4,1380683,kinase,358.22,3.89
COc1cc(c(cc1C(=O)c2cnc(nc2N)NC3CCN(CC3)S(=O)(=O)C)F)F,215086,kinase,441.45,1.09
COc1c-2ncnc2nc[nH]1,305107,kinase,150.14,0.76
CC(=O)N1C2C(N(C1=O)C)N(C(=O)N2C)C(=O)C,1427075,kinase,254.24,0.71
Cc1ccc(c(c1)C(=O)Nc2ccc(c(c2)F)Oc3c4c(c(cn4ncn3)OCCN5CCN(CC5)C)C)F,399920,kinase,536.57,4.41
c1cc(sc1)CCCOc2ccc3c(c2)-c4c(c(n[nH]4)c5ccc(nc5)C#N)C3,249076,kinase,398.48,5.46
c1ccc2c(c1)c3c4c(c5ccncc5c3[nH]2)C(=O)NC4=O,126447,kinase,287.27,2.97
CC(C)n1cnc2c1nc(nc2Nc3cccc(c3)Cl)NCc4ccccc4C(F)(F)F,306288,kinase,460.88,7.01
CCn1c2cc(nc(c2nc1c3c(non3)N)C#CC(C)(C)O)CCN,1095624,kinase,355.39,0.54
c1cc(c(nc1)SCc2ccncc2)C(=O)Nc3ccc(cc3)Cl,256556,kinase,355.84,3.69
c1cc(ccc1c2ccnc(n2)NC3CCNCC3)Cl,1775219,kinase,288.78,2.81
CN(C)CCCOc1cc2c(cc1OC)-c3c(c([nH]n3)c4ccc(cc4)c5ccc(cc5)O)C2,248002,kinase,455.55,6.75
c1cc(c(c(c1)Cl)c2cc3c(c4cc(ccc4[nH]3)O)c5c2C(=O)NC5=O)Cl,213593,kinase,397.21,5.76
c1cc(cc(c1)F)C(=O)c2c(nc(s2)Nc3ccc(cc3)Cl)N,1761778,kinase,347.79,5.03
Cc1ncc(n1CCOC(=O)/C=C/c2ccc(cc2)Cl)[N+](=O)[O-],1172803,kinase,335.74,4.38
Cc1ccc(cc1)Nc2nc(nc(n2)N)CN3CCN(CC3)Cc4ccc5c(c4)OCO5,1379189,kinase,433.51,3.13
CC(C)[C@H](/C=C/[C@H](CC(=O)N)NC(=O)[C@H](CO)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)NCc2ccccc2,367080,kinase,608.73,0.96
c1cnccc1c2cc3cc(c(cc3nc2)O)O,87084,kinase,238.24,1.93
CN(C)Cc1ccn2c(c1)nc(c2c3ccnc(n3)N)c4ccc(cc4F)F,404625,kinase,380.39,3.53
Cc1cc(n(n1)c2nnc(nn2)N3CCN(CC3)c4ccc(cc4)F)C,1378546,kinase,354.38,1.53
c1ccc(cc1)Oc2ccc(cc2)c3c(c(c([nH]3)C(=O)c4cc(ccc4Cl)Cl)N)C(=O)N,590115,kinase,466.32,5.56
c1ccc(cc1)N/N=C(/Cc2[nH]c3ccccc3n2)\c4ccc(cc4)Cl,1568740,kinase,360.84,6.08
Cc1cc(n[nH]1)Nc2c3ccccc3c(=O)n(n2)Cc4ccc(cc4)F,1651476,kinase,349.36,3.44
c1ccc(cc1)c2[nH]c3c(n2)c(ncn3)NC(=O)C4CCCN4,1210599,kinase,308.34,2.23
c1cc(ccc1CN2CCCCC2)N/C=C\3/c4cc(ccc4C(=O)NC3=O)N5CCCCC5,488549,kinase,444.57,4.45
C[C@H]1C[C@H](C[C@@H]([C@H](/C(=C\C=C\C[C@H](OC(=O)C[C@@H]([C@H](C1)C)O)[C@@H]2CCC[C@H]2C(=O)O)/C#N)O)C)C,70590,kinase,489.64,4.74
c1cc(ccc1CCNc2c3c(ccs3)ncn2)Nc4[nH]c5cnccc5n4,1079051,kinase,387.46,4.27
Cc1ccc(cc1C)N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cccnc4,427726,kinase,420.51,2.4
C[C@@H](CCc1ccccc1)N[C@@H](C)[C@@H](c2ccc(cc2)O)O,1320485,kinase,299.41,3.91
Cn1c2c(c(ncn2)c3ccc(cc3)F)nc1c4ccccc4,368896,kinase,304.32,4.83
Cn1c2ccccc2c3c1-c4c(cccn4)NC(=O)C3,260656,kinase,263.29,2.61
CCNCc1ccc(cc1)N/C(=C\2/c3ccc(cc3NC2=O)C(=O)N(C)CC)/c4ccccc4,1271471,kinase,454.56,5.05
COc1ccc(cc1OC)NC(=O)C2CCCN(C2)S(=O)(=O)c3cccc4c3nccc4,1334229,kinase,455.53,2.63
c1ccc(cc1)CCc2cc3c([nH]2)ncnc3Nc4ccc(c(c4)Br)F,1096737,kinase,411.27,5.53
c1ccc(c(c1)/C=C(/C#N)\c2nc(cs2)C3CC3)[N+](=O)[O-],1543665,kinase,297.33,4.14
C/C(=C/Cn1c2c(nc1NCCN(C)C)n(c(=O)n(c2=O)C)C)/Cl,1343836,kinase,354.84,0.09
CCN(CC)CCO/N=C/1\c2ccccc2N=C1c3c4cccc(c4[nH]c3O)Br,379878,kinase,455.35,5.22
Cc1c(=O)n(c2c(n1)cnc(n2)Nc3cccc(c3)OC)c4ccccc4,1591275,kinase,359.38,1.84
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#C[C@@H](CO)N)F)NC2=O,424207,kinase,341.34,1.69
Cc1c(c(=O)n(n1C)c2ccccc2)n3cc(cc(c3=O)C#N)C(=O)c4ccccc4O.Cl,1575149,kinase,462.89,2.8
CCN(CC)c1ccc(cc1)NC(=O)Nc2cccc(c2)C(=O)C,1350157,kinase,325.4,3.5
CCOC(=O)c1c(c(ns1)c2ccc(cc2)F)N,1367886,kinase,266.29,2.38
c1ccc(cc1)CNCc2ccc(o2)c3cc4c(ncnc4s3)Nc5ccc(c(c5)Cl)OCc6cccc(c6)F,519757,kinase,571.06,8.43
CC(C(=O)O)Oc1ccc(cc1OC)/C=C\2/C(=O)N(/C(=N\c3ccc(cc3)OC)/S2)CCc4c[nH]c5c4cccc5,1600721,kinase,571.64,6.35
Cc1cc(c2cc(c(nc2c1)O)CN(Cc3ccco3)C(=O)NCc4ccccc4)C,1579034,kinase,415.48,5.14
Cn1c2ccccc2cc1C(=O)Nc3ccc(cc3OC)c4csc5c4c(ncc5C(=O)NCCN6CCCC6)N,232588,kinase,568.69,5.36
CN(C)c1ccc(cc1)c2[nH]c3ccccc3n2,209544,kinase,237.3,4.17
Cc1cc(c2cc(ccc2n1)OC)Nc3ccc(cc3)N4CCOCC4,1198000,kinase,349.43,3.02
Cc1ccc(cc1Nc2c3c(c(cn3ncn2)C(=O)N[C@@H](C)c4ccccc4)C)NC(=O)c5cccc(c5)C(F)(F)F,265956,kinase,572.58,7.21
c1ccc(cc1)Cc2cc(n[nH]2)NC(=O)c3ccc(cc3)Br,420677,kinase,356.22,5.32
COc1ccc(cc1)c2c3c(n[nH]2)-c4cccc(c4C3=O)NC(=O)CN,424507,kinase,348.36,2.67
CS(=O)(=O)c1cc2c(c(c1)[N+](=O)[O-])no[n+]2[O-],1345029,kinase,259.2,1.07
Cc1ccc(c(n1)[N+](=O)[O-])OCC(=O)N2C(CC(=N2)c3ccc(cc3)Cl)c4ccco4,1582499,kinase,440.84,4.22
CN(C)S(=O)(=O)c1ccc(c(c1)C(=O)Nc2cccc(c2)[N+](=O)[O-])Cl,1504141,kinase,383.81,2.48
c1ccc(cc1)Sc2ccc(cc2)Nc3c4cc(ncc4ncc3C#N)NCCN5CCOCC5,199210,kinase,482.6,3.51
c1cc(cc(c1)n2cc(c(n2)N)c3ccc4c(c3)CCNC4=O)c5ccc6cc[nH]c6c5,597839,kinase,419.48,5.59
c1cc(cc(c1)Br)Nc2c3c(ccs3)ncn2,345294,kinase,306.18,4.2
CNCc1ccccc1Sc2cc(ccc2O)O,1618557,kinase,261.34,3.23
c1ccc2c(c1)nc(n2CCN3CCCCC3)NCc4cccc(c4)Br,1382312,kinase,413.35,6.12
CN(C)C(=O)CCSc1cc(ccc1NC(=O)[C@H]2Cc3cc(ccc3CN2)OC)c4c[nH]nc4,1215452,kinase,479.59,4.43
Cc1ccc(cc1)/C=N/NC2=NC(=O)CS2,592707,kinase,233.29,2.06
CCOC(=O)Nc1ccc(nc1N)NCc2ccc(cc2)F,255044,kinase,304.32,2.12
CC(=O)Nc1ccc(cc1C(=O)N2CCN(CC2)C(=O)C)CSc3cnc(s3)NC(=O)c4ccc(cc4)N(C)C,427033,kinase,580.72,4.87
Cc1cccc(n1)c2nc(cn2c3ccc4c(c3)OCCO4)c5ccc(cc5)C(=O)N,562347,kinase,412.44,3.92
Cn1c(cc2c1nc(nc2NCc3ccccc3F)n4cnc5c4cncc5)C(=O)N6CCN(CC6)C,231925,kinase,499.54,3.97
COCCOc1ccc2c(c1)ncnc2Nc3cc(c(cc3F)Cl)O,231650,kinase,363.77,3.43
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)OC8C(C(C(CO8)OC(=O)C)OC(=O)C)O)O,1482513,kinase,967.14,1.88
CN(C)c1ncc2c(n1)n(c(=O)c(n2)c3ccc(cc3)Cl)Cc4cccc(c4)OC,1476021,kinase,421.88,2.83
CCOc1cc(ccc1OC)c2c3c(ncnc3n(n2)CCO)N,1242753,kinase,329.35,1.29
c1ccc(cc1)Oc2ccc(cc2NC(=O)Nc3cccc(c3)c4cn5ccnc5c(n4)NCc6ccncc6)Cl,1076138,kinase,562.02,5.58
COc1ccc2c(c1OC)ncnc2Nc3cccc(c3)Br,93346,kinase,360.21,3.95
CCOC(=O)N1CCN(CC1)C(=O)c2ccc(c(c2)NC(=O)C)S(=O)(=O)c3ccc(cc3)C,1522082,kinase,473.54,2.64
CN1C[C@@H]2C[C@H]1CN2c3ccc(c(c3)Cl)c4ccnc5n4nc(c5c6cccc7c6cn[nH]7)c8ccncc8,1276170,kinase,533.03,6.03
COc1cc(cc(c1OC)OC)Nc2ncc3ccn(c3n2)c4ccccc4C(=O)N,207551,kinase,419.43,3.72
COc1cc2c(cc1OC)ncc(c2Nc3cccc(c3)[N+](=O)[O-])C#N,111520,kinase,350.33,2.94
c1ccc2c(c1)CN(C=C2)NS(=O)(=O)c3ccc(cc3)/N=C/c4c5c(ccc6c5scn6)[nH]c4O,139527,kinase,501.58,5.55
Cc1ccccc1C(=O)c2ccc(cc2Cl)Nc3ccccc3,155567,kinase,321.8,5.7
Cc1ccc(cc1)NC(=O)Nc2cc(sc2C(=O)NC)C(C)(C)C,18754,kinase,345.46,4.08
c1ccc2c(c1)C(=O)c3ccc(cc3S2(=O)=O)c4n[nH]nn4,22336,kinase,312.3,2.3
CNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,1767077,kinase,290.32,2.26
c1cc(oc1)Cn2c(nnc2SCc3ccc(cc3)F)c4cnccn4,1544223,kinase,367.4,4.16
c1ccc2c(c1)-c3c(c4c([nH]3)cc(cc4Cl)Cl)CC(=O)N2,316512,kinase,317.17,4.78
c1ccn2c(c1)c(cn2)C(=O)Nc3ccc(cc3)Cl,1078885,kinase,271.7,3.54
COc1cc2c(cc1OC)n(cn2)c3cc(c(s3)C(=O)N)OCc4ccc(cc4)S(=O)(=O)C,219899,kinase,487.55,4.49
Cc1cc(c(c(c1)C)NC(=O)c2cc(c3c(n2)sc(n3)NC(=O)OC(C)(C)C)OC)C,70244,kinase,442.53,4.8
c1ccc(cc1)CCN2C(=O)CC(C2=O)N3CCN(CC3)C4CC(=O)N(C4=O)CCc5ccccc5,1608403,kinase,488.58,2.81
CCC(C)NC(=O)c1cc(on1)c2ccc(cc2)OC,1578302,kinase,274.32,2.49
CN(C)C(=S)SSC(=S)N(C)C,120563,kinase,240.43,2.77
c1cc(c(cc1F)c2c(ocn2)c3ccc4nnc(n4c3)C5CC5)F,214114,kinase,338.31,5.15
c1cc(sc1)CN2CCCC(C2)Nc3ccc4c(c3)cn[nH]4,373512,kinase,312.43,4.46
Cc1cc2n[nH]c(=O)n2c3c1cccc3,487274,kinase,199.21,0.93
CN1CC2=Cc3ccccc3OC24C(=Cc5ccccc5O4)C1,1376371,kinase,303.35,4.15
c1c[nH]c2c1c(ccn2)c3c(cc(s3)C(=O)N[C@@H](CC4CCCCC4)CN)Br,470598,kinase,461.42,5.09
c1cc(sc1)C(=O)Nc2ncc(s2)Cc3ccc(cc3Cl)Cl,476303,kinase,369.29,5.97
c1cc(ccc1CN2CCCCC2)N/C=C\3/c4cc(ccc4C(=O)NC3=O)[N+](=O)[O-],520864,kinase,406.43,3.43
CN1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCN(CC1)C)C(=O)NC4=O,319265,kinase,467.56,4.67
CN(C)CC(=O)NN1C(=O)c2c3c4cccc(c4[nH]c3c5c(c2C1=O)c6cccc(c6n5C7C(C(C(C(O7)CO)O)O)O)O)O,278757,kinase,619.58,1.24
CCCSc1ccc2c3c1cccc3C4=NC(=O)C(=C24)C(=O)OCC=C,1784737,kinase,363.43,4.55
Cc1cc(no1)Oc2ccc(cc2Cl)Nc3c4c(cc(s4)C#C[C@@H]5C[C@H](CN5)OC(=O)N6CCOCC6)ncn3,461811,kinase,581.04,4.37
Cc1cccc(c1)N(C)c2c3cc(c(cc3ncn2)OC)OC,1194906,kinase,309.36,3.82
COc1ccc(c(c1)OC)C(=O)N2CCC(CC2)Nc3nccc(n3)c4ccc(cc4)Cl,1775238,kinase,452.93,4.61
C=CCNP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O,560604,kinase,546.26,-3.75
CNc1c2c(c3cc([nH]c3n1)c4ccc(cc4)F)n(cn2)C,549479,kinase,295.31,4.09
c1ccc(cc1)n2c3c(cnc(n3)N4CCNCC4)nc(c2=O)c5ccc(cc5)F,1552051,kinase,402.42,1.4
CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4cc(ccc4Cl)OC,426161,kinase,442.94,4.42
c1ccc(cc1)N2CC3CCc4ccccc4C3=N2,1407928,kinase,248.32,3.68
c1ccc(c(c1)Cn2c3c(cncn3)nc(c2=O)c4cccc(c4)F)Cl,1398540,kinase,366.78,2.5
c1cc2c(cc1CN3CCOCC3)nc([nH]2)c4c(c[nH]n4)NC(=O)NC5CCOCC5,522214,kinase,425.48,2.37
CCN(CC)CCN1CCc2c(c(c([nH]2)/C=C\3/c4cc(ccc4NC3=O)Cl)C)C1=O,1278147,kinase,426.94,3.74
c1ccc(cc1)CCCN2CCCC[C@@H](C2=O)NC(=O)c3ccc(cc3)OP(=O)(O)O,25245,kinase,446.43,2.86
CC[n+]1c2ccccc2sc1/C=C/C=C/c3ccc(cc3)N(C)C,1314043,kinase,335.49,7.84
c1ccc-2c(c1)CC3(CCCC3)c4c2ncn5c4nc(n5)c6ccc(cc6)O,1333177,kinase,368.43,6.48
CC(C)(C)NC(=O)Nc1c(cc2cnc(nc2n1)N)c3ccccc3,76599,kinase,336.39,2.64
CCOCCN(C[C@H](CN1CCCC2(C1)CCc3cc(ccc3O2)C(=O)N)O)S(=O)(=O)c4c(cccc4C)C,1761088,kinase,559.72,2.51
c1cc(cnc1)Cn2c3ccc(cc3cn2)Nc4c5c(ccn5ncn4)COC[C@@H]6CNCCO6,247127,kinase,470.53,2.85
CCOC(=O)c1c(=O)n(c2c(n1)cnc(n2)Nc3ccccc3)c4ccccc4,258365,kinase,387.39,1.92
CN(CCc1c[nH]c2c1cccc2)C(=O)c3ccc(cc3)Cl,213302,kinase,312.79,4.98
Cc1ccc2c3c1[nH]c(=O)c(c3-c4ccccc4C2=O)C(=O)C,1767072,kinase,303.31,2.27
Cc1cnc(cc1c2cc3cnnc(c3n(c2=O)C)c4ccccc4C(F)(F)F)C(=O)NC5CC5,1254731,kinase,479.45,2.36
c1ccc(cc1)NC(=O)CC(=O)Nc2ccc(c(c2)F)Oc3ccnc4c3sc(c4)C(=O)N5CCCC5,566010,kinase,518.56,4.7
CC(C)c1cc2c(ncnc2s1)N/N=C(/C)\c3cccs3,472865,kinase,316.44,4.8
c1ccc2c(c1)C(=O)/C(=C/3\c4cccc(c4NC3=O)Br)/N2,397718,kinase,341.16,2.96
CN(C)C(=O)c1ccc(cc1)c2cc(ncn2)NCc3ccccc3,1362079,kinase,332.4,3.58
c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)C(=O)OC4CNCC4NC(=O)c5ccc(cc5)O)C2=O,88812,kinase,488.45,2.01
CN(c1ccc2c(c1)[nH]/c(=N\C(=O)c3ccc(s3)N4CCOCC4)/n2CCC(=O)N)C(=O)c5ccccc5,480753,kinase,532.61,4.31
Cc1ccc(cc1Cl)Nc2c3cc(c(cc3ncn2)OC)OC,1277525,kinase,329.78,4.05
c1ccc(c(c1)C(=O)c2c[nH]c3c2cc(cc3)F)NCc4ccc5c(c4)cccn5,469261,kinase,395.43,5.71
CC(=O)c1ccc(cc1Nc2ncc3c(n2)-c4c(c(nn4C)C(=O)N)CC3)N5CCN(CC5)C,1095716,kinase,460.53,1.06
c1cc(ccc1C(=O)N)Nc2c3c([nH]cn3)ncn2,1241463,kinase,254.25,1.21
CN(C)CCN1C(=O)/C(=C/C/C=C/c2ccccc2)/SC1=O,576088,kinase,316.42,3.79
COCCOc1c(c(no1)c2ccc(cc2)F)c3ccncc3,260242,kinase,314.31,2.86
COc1ccc(cc1COc2ccc(cc2)F)C3c4c(c5ccccc5[nH]4)CCN3.Cl,1549574,kinase,438.92,6.8
Cc1cccc(c1NC(=O)c2ccc3c(c2)sc(n3)Nc4ccnc(n4)NC)Cl,86386,kinase,424.91,5.31
CN(C)CCCn1cc(nn1)CNc2cc3c(c(c2)Br)ncc(c3Nc4ccc(c(c4)Cl)F)C#N,425834,kinase,557.85,3.93
c1cc(oc1)CCNc2c3cc(ccc3ncn2)c4ccc5c(c4)OCO5,1357975,kinase,359.38,4.32
c1ccc2cc3c(cc2c1)C(=O)C=C(C3=O)NCCCCCCCCN,472184,kinase,350.45,4.32
c1cc(ccc1c2c(n[nH]c2O)c3ccncc3)F,362562,kinase,255.25,3.8
c1ccc(c(c1)NC(=O)c2ccc(o2)[N+](=O)[O-])N3CCOCC3,251369,kinase,317.3,2.02
c1cc(c(cc1O)/C=C/C(=O)O)O,450484,kinase,180.16,0.98
CN1CCC(CC1)CNCc2ccc3c(c2)nc(n3CCCOC)NC(=O)c4ccc(cc4)C#N,486755,kinase,474.6,4.59
COc1cc2c(cc1OC)Oc3c(c(ncn3)Nc4cnc(nc4)NC(=O)c5ccccc5)NC2,439512,kinase,471.47,2.68
CC(C)n1c2c(c(n1)c3ccc4c(c3)OCCO4)c(ncn2)N,1241588,kinase,311.34,2.19
c1cnc(nc1c2cc3c([nH]2)[C@H](CNC3=O)CCF)N,524266,kinase,275.28,0.41
c1ccc(c(c1)c2cc(nn2c3ccc4c(c3)OCO4)c5ccc(cc5)C#N)F,550676,kinase,383.37,5.38
CC1(Cc2c(c(nc3c2c(c(s3)C(=O)c4ccc(cc4)Br)N)N5CCOCC5)CN1C)C,1581013,kinase,515.47,4.39
Cc1cc(cc2c1nc([nH]2)c3c(cc[nH]c3=O)NC[C@H](c4cccc(c4)Cl)O)N5CCN(CC5)CC(=O)NCCF,1097982,kinase,582.07,1.38
Cc1cccc(c1)CNc2c3cc(ccc3ncn2)c4ccco4,578373,kinase,315.37,4.84
CN1CCN(CC1)C(=O)c2ccc3c(c2)-c4c(c(n[nH]4)c5ccsc5)C3,378007,kinase,364.46,4.37
Cc1cccc(c1Nc2c3cncn3c4c(n2)ccc(n4)N5CCN[C@@H](C5)C)Cl,433789,kinase,407.9,4.17
C[C@]12[C@H]([C@H](C[C@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)N(C)C(=O)c9ccc(cc9)OC)OC,132169,kinase,600.66,8.4
CC(C)Oc1ccc(cc1)NC(=O)N2CCN(CC2)c3c4cc(c(cc4ncn3)OC)OC,107901,kinase,451.52,3.3
CCN(CC)c1c(c2c3c(nc(c2c(n1)N)N)OC(C3)c4ccccc4)C#N,1500854,kinase,374.44,2.9
Cn1c2c(c(=O)n(c1=O)C)C(NC(=N2)CCC3CCCCC3)(C(F)(F)F)C(F)(F)F,1522113,kinase,440.38,2.0
CCCn1c2c(nc1SCC(=O)N3CCc4ccccc4C3)n(c(=O)n(c2=O)C)C,1491811,kinase,427.52,1.77
CC(=O)NC(Cc1c[nH]c2c1cccc2)C(=O)Nc3ccc4c(c3)OCO4,1365881,kinase,365.38,3.01
